contestacao_id,pedido_id,data_pedido,mes,cliente_hash,loja_id,cidade,categoria_loja,motivo,relato_cliente,relato_ausente,itens_pedido,itens_contestados,percentual_itens_contestados,selecao_completa,foto_anexada,idade_conta_dias,contestacoes_60d,recorrencia_alta,evidencia_incompativel,cluster_conta,conta_relacionada,status_resposta_loja,sem_resposta_loja,rota_decisao,decisao_final,valor_pedido,valor_reembolso,valor_alto,score_regra,faixa_risco,exposicao_confirmada,exposicao_potencial
CON00095,PED000648,2025-01-05,2025-01,anon_ab6ea17895,LOJ0358,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,5,5,1.0,1,1,582,0,0,0,,0,respondida,0,autoaprovada,aprovada,146.38,115.75,1,25,intermediario,0,0.0
CON00121,PED008563,2025-01-05,2025-01,anon_ed755254f6,LOJ0228,Santos,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,3,0.5,0,1,763,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,113.34,53.04,0,8,baixo,0,0.0
CON00127,PED000482,2025-01-05,2025-01,anon_abe33eee52,LOJ0230,São Paulo,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,7,3,0.42857142857142855,0,1,1164,0,0,0,,0,respondida,0,autoaprovada,aprovada,69.29,40.4,0,-8,baixo,0,0.0
CON00133,PED008496,2025-01-05,2025-01,anon_7991539c42,LOJ0066,Santos,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,2,1,0.5,0,1,1912,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,81.03,44.65,0,8,baixo,0,0.0
CON00188,PED007558,2025-01-05,2025-01,anon_c366c87766,LOJ0034,Campinas,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,4,4,1.0,1,1,2338,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,236.43,208.6,1,41,alto,1,208.6
CON00249,PED003647,2025-01-05,2025-01,anon_f3a5debf58,LOJ0143,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,5,2,0.4,0,0,706,0,0,0,,0,sem_resposta,1,revisao_manual,negada,68.61,0.0,0,16,intermediario,0,0.0
CON00258,PED003902,2025-01-05,2025-01,anon_b582870fab,LOJ0438,Santos,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,1,2246,6,1,0,,0,respondida,0,autoaprovada,aprovada,129.97,95.76,0,12,baixo,1,95.76
CON00268,PED009183,2025-01-05,2025-01,anon_23286b6d6c,LOJ0186,São Paulo,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,5,5,1.0,1,1,16,1,0,0,,0,respondida,0,revisao_manual,negada,42.05,0.0,0,17,intermediario,0,0.0
CON00319,PED007977,2025-01-05,2025-01,anon_47637539fa,LOJ0376,Campinas,Restaurante,nao_entregue,O pedido não chegou no endereço informado.,0,6,3,0.5,0,1,715,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,91.38,69.34,0,8,baixo,0,0.0
CON00527,PED000610,2025-01-05,2025-01,anon_8354ba7be1,LOJ0358,São Paulo,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,4,1,0.25,0,0,863,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,111.59,68.09,0,16,intermediario,0,0.0
CON00597,PED004676,2025-01-05,2025-01,anon_04fe6b222a,LOJ0151,Santos,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,4,3,0.75,0,0,24,0,0,0,,0,respondida,0,autoaprovada,aprovada,66.47,34.85,0,0,baixo,0,0.0
CON00634,PED007873,2025-01-05,2025-01,anon_267c79685a,LOJ0053,São Paulo,Mercado,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,3,2,0.6666666666666666,0,0,213,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,139.67,49.48,0,16,intermediario,0,0.0
CON00639,PED006332,2025-01-05,2025-01,anon_e3ea7ed0c5,LOJ0174,São Paulo,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,5,4,0.8,0,0,2294,0,0,0,,0,respondida,0,autoaprovada,aprovada,68.69,56.79,0,0,baixo,0,0.0
CON00646,PED002441,2025-01-05,2025-01,anon_c0bc5f5415,LOJ0404,Campinas,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,2,1,0.5,0,1,1385,0,0,0,,0,respondida,0,negada_ou_retirada,negada,76.47,0.0,0,-8,baixo,0,0.0
CON00087,PED007898,2025-01-06,2025-01,anon_3c8fc9c67d,LOJ0319,São Paulo,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,4,1.0,1,1,2340,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,126.74,101.04,1,41,alto,1,101.04
CON00093,PED005492,2025-01-06,2025-01,anon_246666791b,LOJ0222,Campinas,Mercado,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,4,3,0.75,0,0,1007,0,0,0,GRP028,1,sem_resposta,1,autoaprovada,aprovada,125.72,42.15,0,30,intermediario,0,0.0
CON00099,PED001829,2025-01-06,2025-01,anon_97c93b19f8,LOJ0305,São Paulo,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,3,0.75,0,0,1398,1,0,0,,0,respondida,0,autoaprovada,aprovada,74.52,59.8,0,0,baixo,1,59.8
CON00100,PED008510,2025-01-06,2025-01,anon_cb54ed4d44,LOJ0082,São Paulo,Mercado,produto_avariado,O produto chegou danificado dentro da sacola.,0,2,1,0.5,0,1,1204,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,107.22,72.05,0,8,baixo,0,0.0
CON00141,PED008369,2025-01-06,2025-01,anon_5583a2f5c5,LOJ0301,São Paulo,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,5,5,1.0,1,1,527,1,0,0,,0,respondida,0,autoaprovada,aprovada,154.54,127.12,1,25,intermediario,1,127.12
CON00148,PED002809,2025-01-06,2025-01,anon_387005039a,LOJ0188,São Paulo,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,5,5,1.0,1,1,1803,2,0,0,GRP072,1,sem_resposta,1,autoaprovada,aprovada,62.5,36.37,0,47,alto,0,0.0
CON00160,PED009077,2025-01-06,2025-01,anon_ebfc591842,LOJ0270,Santos,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,6,1,0.16666666666666666,0,1,747,0,0,0,,0,respondida,0,revisao_manual,negada,64.59,0.0,0,-8,baixo,0,0.0
CON00211,PED001764,2025-01-06,2025-01,anon_8e07a3a349,LOJ0423,Sorocaba,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,6,4,0.6666666666666666,0,1,1314,0,0,0,,0,respondida,0,revisao_manual,aprovada,64.25,36.09,0,-8,baixo,1,36.09
CON00237,PED000663,2025-01-06,2025-01,anon_cb2e3f4cf6,LOJ0274,Campinas,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,3,1,0.3333333333333333,0,1,424,1,0,0,,0,respondida,0,autoaprovada,aprovada,157.12,125.7,1,0,baixo,0,0.0
CON00253,PED000964,2025-01-06,2025-01,anon_d0a03292cd,LOJ0435,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,0,644,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,110.49,91.04,0,16,intermediario,1,91.04
CON00324,PED006997,2025-01-06,2025-01,anon_d406ce7db9,LOJ0109,Sorocaba,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,2,1.0,1,1,1576,1,0,1,,0,respondida,0,autoaprovada,aprovada,98.87,71.79,0,39,alto,1,71.79
CON00371,PED000252,2025-01-06,2025-01,anon_833ea4f7fa,LOJ0108,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,1110,0,0,0,,0,respondida,0,autoaprovada,aprovada,122.01,54.52,0,-8,baixo,0,0.0
CON00398,PED001266,2025-01-06,2025-01,anon_1289728ce7,LOJ0331,Sorocaba,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,1,0.3333333333333333,0,1,1991,0,0,0,,0,respondida,0,revisao_manual,negada,163.23,0.0,0,-8,baixo,0,0.0
CON00403,PED001094,2025-01-06,2025-01,anon_ae2db4a8ba,LOJ0206,Campinas,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,5,4,0.8,0,1,2276,0,0,0,,0,respondida,0,autoaprovada,aprovada,77.31,50.36,0,-8,baixo,0,0.0
CON00416,PED001868,2025-01-06,2025-01,anon_d29b46b943,LOJ0145,Santos,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,4,2,0.5,0,1,1530,1,0,1,,0,sem_resposta,1,revisao_manual,negada,88.47,0.0,0,30,intermediario,0,0.0
CON00480,PED001434,2025-01-06,2025-01,anon_d13121c8aa,LOJ0277,Campinas,Mercado,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,2,1,0.5,0,1,604,1,0,0,,0,respondida,0,negada_ou_retirada,negada,38.46,0.0,0,-8,baixo,0,0.0
CON00591,PED009009,2025-01-06,2025-01,anon_dd96e80827,LOJ0264,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,3,2,0.6666666666666666,0,0,2139,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,95.76,47.02,0,16,intermediario,0,0.0
CON00619,PED008000,2025-01-06,2025-01,anon_06190f8cb1,LOJ0260,Campinas,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,7,5,0.7142857142857143,0,0,953,1,0,0,,0,respondida,0,autoaprovada,aprovada,66.58,43.98,0,0,baixo,0,0.0
CON00678,PED003077,2025-01-06,2025-01,anon_a29c0e8b57,LOJ0042,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,3,0.75,0,1,39,0,0,0,GRP116,1,respondida,0,revisao_manual,aprovada,78.35,51.32,0,6,baixo,0,0.0
CON00690,PED003367,2025-01-06,2025-01,anon_4a1dbef2be,LOJ0096,São Paulo,Pet Shop,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,2,1,0.5,0,0,497,0,0,0,,0,respondida,0,negada_ou_retirada,retirada,93.51,0.0,0,0,baixo,0,0.0
CON00034,PED005736,2025-01-07,2025-01,anon_22b6cc131c,LOJ0215,Santos,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,5,1,0.2,0,0,286,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,98.25,51.86,0,16,intermediario,0,0.0
CON00037,PED001539,2025-01-07,2025-01,anon_6bf94fa9e0,LOJ0331,Santos,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,5,5,1.0,1,1,13,4,1,0,GRP070,1,respondida,0,autoaprovada,aprovada,138.99,50.93,0,51,alto,1,50.93
CON00064,PED007585,2025-01-07,2025-01,anon_7f87040a68,LOJ0381,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,6,4,0.6666666666666666,0,1,820,0,0,1,,0,respondida,0,autoaprovada,aprovada,89.54,39.01,0,14,baixo,1,39.01
CON00084,PED000965,2025-01-07,2025-01,anon_19aac7d930,LOJ0209,Santos,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,1,0.25,0,0,1954,1,0,0,,0,respondida,0,autoaprovada,aprovada,117.9,40.04,0,0,baixo,0,0.0
CON00113,PED003894,2025-01-07,2025-01,anon_310b4e0f41,LOJ0066,São Paulo,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,5,2,0.4,0,1,2320,1,0,0,,0,respondida,0,negada_ou_retirada,negada,47.54,0.0,0,-8,baixo,0,0.0
CON00116,PED002362,2025-01-07,2025-01,anon_230b76d1e4,LOJ0208,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,1,0.16666666666666666,0,0,1631,0,0,0,,0,respondida,0,revisao_manual,aprovada,144.24,114.32,1,8,baixo,0,0.0
CON00118,PED004057,2025-01-07,2025-01,anon_21783fffb4,LOJ0062,Santos,Farmácia,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,6,6,1.0,1,1,390,1,0,0,,0,respondida,0,revisao_manual,negada,76.7,0.0,0,17,intermediario,0,0.0
CON00156,PED005866,2025-01-07,2025-01,anon_51960de79c,LOJ0055,Campinas,Restaurante,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,7,2,0.2857142857142857,0,1,1047,0,0,0,,0,respondida,0,autoaprovada,aprovada,66.74,40.76,0,-8,baixo,0,0.0
CON00170,PED004045,2025-01-07,2025-01,anon_ce6a19ce90,LOJ0447,São Paulo,Mercado,produto_avariado,O produto chegou danificado dentro da sacola.,0,7,4,0.5714285714285714,0,0,345,1,0,0,GRP127,1,sem_resposta,1,autoaprovada,aprovada,129.44,97.3,0,30,intermediario,1,97.3
CON00187,PED007396,2025-01-07,2025-01,anon_e6bd239145,LOJ0304,Sorocaba,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,2,1.0,1,1,973,1,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,37.44,0.0,0,33,alto,0,0.0
CON00208,PED000993,2025-01-07,2025-01,anon_5bfe8f3254,LOJ0420,Sorocaba,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,3,0.5,0,1,1989,1,0,0,,0,respondida,0,autoaprovada,aprovada,71.04,64.04,0,-8,baixo,0,0.0
CON00229,PED004872,2025-01-07,2025-01,anon_3f81436d5f,LOJ0250,Campinas,Pet Shop,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,5,2,0.4,0,1,1387,1,0,0,,0,respondida,0,autoaprovada,aprovada,118.9,82.24,0,-8,baixo,0,0.0
CON00266,PED005151,2025-01-07,2025-01,anon_4c5faf7b6f,LOJ0416,São Paulo,Restaurante,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,5,1,0.2,0,1,1469,0,0,0,,0,sem_resposta,1,autoaprovada,aprovada,102.63,45.34,0,8,baixo,0,0.0
CON00290,PED004180,2025-01-07,2025-01,anon_04e6dc84bc,LOJ0358,Sorocaba,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,1,1949,0,0,0,,0,respondida,0,revisao_manual,aprovada,93.16,56.92,0,-8,baixo,0,0.0
CON00311,PED006713,2025-01-07,2025-01,anon_2bc5de06f7,LOJ0148,Campinas,Mercado,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,0,1920,0,0,0,,0,respondida,0,autoaprovada,aprovada,90.06,59.46,0,0,baixo,0,0.0
CON00326,PED004999,2025-01-07,2025-01,anon_8d0d2c540c,LOJ0132,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,7,3,0.42857142857142855,0,1,241,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,81.61,48.48,0,8,baixo,0,0.0
CON00381,PED007504,2025-01-07,2025-01,anon_3167ff0176,LOJ0145,Sorocaba,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,4,1,0.25,0,0,834,0,0,0,,0,respondida,0,negada_ou_retirada,negada,34.43,0.0,0,0,baixo,0,0.0
CON00396,PED008128,2025-01-07,2025-01,anon_25f4766fcb,LOJ0372,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,7,6,0.8571428571428571,0,0,2284,1,0,0,GRP077,1,respondida,0,autoaprovada,aprovada,86.95,42.81,0,14,baixo,0,0.0
CON00439,PED004728,2025-01-07,2025-01,anon_5f2bdd0325,LOJ0221,Santos,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,4,1,0.25,0,0,346,0,0,0,,0,respondida,0,autoaprovada,aprovada,80.34,54.55,0,0,baixo,0,0.0
CON00470,PED001925,2025-01-07,2025-01,anon_fcaa69f926,LOJ0441,São Paulo,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,7,1,0.14285714285714285,0,1,704,6,1,0,,0,sem_resposta,1,autoaprovada,aprovada,99.34,75.99,0,28,intermediario,1,75.99
CON00511,PED007401,2025-01-07,2025-01,anon_004eda9043,LOJ0029,Campinas,Farmácia,item_faltante,Não recebi todos os itens que estavam na nota.,0,6,1,0.16666666666666666,0,1,1771,0,0,0,,0,respondida,0,autoaprovada,aprovada,71.64,48.14,0,-8,baixo,0,0.0
CON00517,PED008762,2025-01-07,2025-01,anon_c7368dc1de,LOJ0221,Santos,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,0,1379,1,0,0,,0,respondida,0,autoaprovada,aprovada,95.19,74.89,0,0,baixo,0,0.0
CON00565,PED008178,2025-01-07,2025-01,anon_295f9a59d7,LOJ0336,Santos,Mercado,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,4,0.6666666666666666,0,0,1511,0,0,1,GRP059,1,respondida,0,autoaprovada,aprovada,125.1,114.78,1,44,alto,1,114.78
CON00641,PED002596,2025-01-07,2025-01,anon_b278003aaf,LOJ0233,Sorocaba,Restaurante,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,7,5,0.7142857142857143,0,1,1734,0,0,0,GRP108,1,respondida,0,autoaprovada,aprovada,180.13,58.03,0,6,baixo,0,0.0
CON00649,PED001134,2025-01-07,2025-01,anon_e03c44844c,LOJ0149,São Paulo,Farmácia,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,3,0.75,0,1,2173,0,0,0,,0,respondida,0,autoaprovada,aprovada,160.46,124.67,1,0,baixo,0,0.0
CON00135,PED000789,2025-01-08,2025-01,anon_29ea10fb00,LOJ0215,Campinas,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,3,1,0.3333333333333333,0,1,1748,0,0,0,,0,respondida,0,autoaprovada,aprovada,83.75,76.66,0,-8,baixo,0,0.0
CON00222,PED000843,2025-01-08,2025-01,anon_e0d4624986,LOJ0161,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,2,1,0.5,0,1,2305,0,0,0,,0,sem_resposta,1,negada_ou_retirada,negada,45.88,0.0,0,8,baixo,0,0.0
CON00313,PED007749,2025-01-08,2025-01,anon_d0a03292cd,LOJ0223,Santos,Farmácia,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,6,6,1.0,1,1,767,1,0,0,,0,respondida,0,revisao_manual,negada,40.22,0.0,0,17,intermediario,0,0.0
CON00486,PED001171,2025-01-08,2025-01,anon_ba77c50ac9,LOJ0432,Santos,Mercado,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,7,5,0.7142857142857143,0,0,87,0,0,0,,0,respondida,0,autoaprovada,aprovada,115.27,102.88,1,8,baixo,0,0.0
CON00492,PED005114,2025-01-08,2025-01,anon_036795014a,LOJ0154,Campinas,Restaurante,produto_avariado,O produto chegou danificado dentro da sacola.,0,6,4,0.6666666666666666,0,1,1506,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,77.4,51.54,0,8,baixo,0,0.0
CON00509,PED003745,2025-01-08,2025-01,anon_89910aea4e,LOJ0101,Campinas,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,6,2,0.3333333333333333,0,1,439,3,1,0,,0,respondida,0,autoaprovada,aprovada,132.05,94.37,0,12,baixo,0,0.0
CON00561,PED001291,2025-01-08,2025-01,anon_54d8da0f19,LOJ0424,Campinas,Pet Shop,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,6,5,0.8333333333333334,0,0,1083,0,0,0,,0,respondida,0,negada_ou_retirada,retirada,48.38,0.0,0,0,baixo,0,0.0
CON00563,PED001362,2025-01-08,2025-01,anon_8b25b13563,LOJ0110,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,7,1,0.14285714285714285,0,1,443,0,0,0,GRP002,1,respondida,0,negada_ou_retirada,negada,126.46,0.0,0,6,baixo,0,0.0
CON00581,PED002880,2025-01-08,2025-01,anon_20b3613b0f,LOJ0058,Campinas,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,0,2016,2,0,0,,0,respondida,0,autoaprovada,aprovada,86.8,50.17,0,0,baixo,0,0.0
CON00586,PED000095,2025-01-08,2025-01,anon_04fe556e54,LOJ0371,São Paulo,Restaurante,qualidade,O produto estava com aparência ruim quando chegou.,0,3,2,0.6666666666666666,0,0,2340,1,0,0,GRP079,1,sem_resposta,1,autoaprovada,aprovada,84.42,57.42,0,30,intermediario,0,0.0
CON00588,PED008149,2025-01-08,2025-01,anon_39aa38402c,LOJ0425,Campinas,Restaurante,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",0,2,1,0.5,0,0,1638,0,0,0,,0,sem_resposta,1,revisao_manual,negada,52.02,0.0,0,16,intermediario,0,0.0
CON00600,PED002145,2025-01-08,2025-01,anon_ca8a76b878,LOJ0197,Santos,Mercado,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,5,1,0.2,0,1,1331,1,0,0,,0,sem_resposta,1,negada_ou_retirada,retirada,87.56,0.0,0,8,baixo,0,0.0
CON00630,PED002679,2025-01-08,2025-01,anon_1d89569305,LOJ0136,Campinas,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,6,5,0.8333333333333334,0,0,681,1,0,0,,0,respondida,0,autoaprovada,aprovada,106.58,70.04,0,0,baixo,0,0.0
CON00644,PED008048,2025-01-08,2025-01,anon_ec143a1e37,LOJ0283,Santos,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,2,1,0.5,0,1,2372,2,0,0,,0,respondida,0,autoaprovada,aprovada,53.68,34.35,0,-8,baixo,0,0.0
CON00652,PED001118,2025-01-08,2025-01,anon_25517bcefa,LOJ0189,Campinas,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,2,1,0.5,0,1,981,2,0,0,,0,respondida,0,negada_ou_retirada,negada,30.48,0.0,0,-8,baixo,0,0.0
CON00654,PED003843,2025-01-08,2025-01,anon_e71b466829,LOJ0394,São Paulo,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,3,3,1.0,1,1,1919,0,0,0,,0,sem_resposta,1,revisao_manual,aprovada,129.96,98.56,1,41,alto,0,0.0
CON00674,PED003908,2025-01-08,2025-01,anon_74fee50901,LOJ0023,São Paulo,Mercado,qualidade,O produto estava com aparência ruim quando chegou.,0,4,3,0.75,0,1,1938,1,0,0,GRP028,1,respondida,0,revisao_manual,aprovada,54.0,34.43,0,6,baixo,0,0.0
CON00059,PED003438,2025-01-09,2025-01,anon_708de74114,LOJ0143,São Paulo,Mercado,qualidade,O produto estava com aparência ruim quando chegou.,0,2,1,0.5,0,1,126,0,0,0,,0,respondida,0,autoaprovada,aprovada,208.37,192.61,1,0,baixo,1,192.61
CON00102,PED002139,2025-01-09,2025-01,anon_4040650f48,LOJ0078,São Paulo,Restaurante,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,4,1,0.25,0,1,1560,0,0,0,,0,respondida,0,autoaprovada,aprovada,86.58,47.21,0,-8,baixo,0,0.0
CON00109,PED006486,2025-01-09,2025-01,anon_82faf5b875,LOJ0272,Sorocaba,Restaurante,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,4,3,0.75,0,0,457,1,0,0,,0,respondida,0,autoaprovada,aprovada,124.55,91.43,0,0,baixo,1,91.43
CON00136,PED004322,2025-01-09,2025-01,anon_a5e354cfc4,LOJ0156,São Paulo,Farmácia,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,7,5,0.7142857142857143,0,0,1888,1,0,1,,0,respondida,0,revisao_manual,aprovada,75.81,47.41,0,22,intermediario,0,0.0
CON00146,PED002287,2025-01-09,2025-01,anon_5f2bdd0325,LOJ0290,Campinas,Restaurante,item_faltante,Não recebi todos os itens que estavam na nota.,0,5,4,0.8,0,0,302,2,0,0,,0,respondida,0,autoaprovada,aprovada,89.02,56.57,0,0,baixo,0,0.0
CON00149,PED001351,2025-01-09,2025-01,anon_322d40d867,LOJ0400,São Paulo,Mercado,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,2,1,0.5,0,1,1952,0,0,0,,0,respondida,0,autoaprovada,aprovada,92.06,57.9,0,-8,baixo,0,0.0
CON00154,PED007483,2025-01-09,2025-01,anon_4338400a8c,LOJ0116,Campinas,Mercado,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,7,2,0.2857142857142857,0,1,1472,1,0,0,,0,respondida,0,autoaprovada,aprovada,67.06,47.77,0,-8,baixo,0,0.0
CON00159,PED003666,2025-01-09,2025-01,anon_7830ffe18d,LOJ0171,Campinas,Restaurante,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,6,3,0.5,0,0,985,1,0,0,,0,respondida,0,revisao_manual,aprovada,92.57,53.23,0,0,baixo,0,0.0
CON00369,PED000430,2025-01-09,2025-01,anon_70228f6320,LOJ0423,Sorocaba,Restaurante,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2,1,0.5,0,1,294,1,0,0,,0,sem_resposta,1,autoaprovada,aprovada,101.52,79.73,0,8,baixo,0,0.0
CON00374,PED005646,2025-01-09,2025-01,anon_1f3f3ecf93,LOJ0346,São Paulo,Restaurante,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,0,6,3,0.5,0,1,649,2,0,0,,0,sem_resposta,1,autoaprovada,aprovada,138.27,105.42,1,16,intermediario,0,0.0
CON00376,PED001243,2025-01-09,2025-01,anon_2aef3a6fff,LOJ0068,Santos,Restaurante,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,5,3,0.6,0,1,22,0,0,0,,0,respondida,0,autoaprovada,aprovada,153.88,101.01,1,0,baixo,0,0.0
CON00413,PED004603,2025-01-09,2025-01,anon_86d4f30da9,LOJ0341,Campinas,Mercado,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,2,1,0.5,0,1,1202,0,0,0,,0,respondida,0,revisao_manual,aprovada,129.73,68.41,0,-8,baixo,0,0.0
CON00554,PED001512,2025-01-09,2025-01,anon_b4db96f000,LOJ0405,Sorocaba,Restaurante,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,4,2,0.5,0,1,1714,0,0,0,GRP054,1,respondida,0,autoaprovada,aprovada,113.75,76.73,0,6,baixo,0,0.0
