contestacao_id,pedido_id,data_pedido,cliente_id,loja_id,itens_pedido,valor_pedido,motivo,relato_cliente,foto_anexada,idade_conta_dias,contestacoes_60d,itens_contestados,evidencia_incompativel,cluster_conta,status_resposta_loja,rota_decisao,decisao_final,valor_reembolso,exposicao_confirmada
CON00137,PED003304,2025-01-31,CLI13709,LOJ0226,7,50.70,item_faltante,Não recebi todos os itens que estavam na nota.,1,1435,0,5,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00138,PED004388,2025-01-21,CLI11475,LOJ0172,6,149.09,qualidade,O produto estava com aparência ruim quando chegou.,1,1592,1,4,0,,respondida,autoaprovada,aprovada,"49,69",0
CON00139,PED002356,18/01/2025,CLI00916,LOJ0386,2,46.79,QUALIDADE,O produto estava com aparência ruim quando chegou.,0,830,0,1,0,,sem_resposta,autoaprovada,aprovada,30.66,0
CON00140,PED005442,2025-01-16,CLI17158,LOJ0078,6,94.70,item_faltante,Não recebi todos os itens que estavam na nota.,1,2075,0,6,0,,respondida,revisao_manual,aprovada,74.52,0
CON00141,PED008369,2025-01-06,CLI08089,LOJ0301,5,"154,54",pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,527,1,5,0,,respondida,autoaprovada,aprovada,"R$ 127,12",1
CON00142,PED000824,2025-01-29,CLI11133,LOJ0166,6,97.80,qualidade,O produto estava com aparência ruim quando chegou.,1,976,1,3,1,,respondida,autoaprovada,aprovada,72.83,0
CON00143,PED007636,2025-01-10,CLI01379,LOJ0314,5,76.02,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,436,2,1,1,,respondida,autoaprovada,aprovada,61.90,0
CON00144,PED000505,2025-01-03,CLI05800,LOJ0390,2,"R$ 107,24",pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1880,2,1,0,GRP053,respondida,autoaprovada,aprovada,44.60,0
CON00145,PED005113,02/01/2025,CLI05548,LOJ0120,7,68.99,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,397,0,4,0,,respondida,autoaprovada,aprovada,"64,59",0
CON00146,PED002287,2025-01-09,CLI14915,LOJ0290,5,89.02,item_faltante,Não recebi todos os itens que estavam na nota.,0,302,2,4,0,,respondida,autoaprovada,aprovada,56.57,0
CON00147,PED005138,2025-01-23,CLI15161,LOJ0117,6,160.41,nao_entregue,O pedido não chegou no endereço informado.,0,2320,5,1,1,,respondida,autoaprovada,aprovada,136.19,1
CON00148,PED002809,2025-01-06,CLI08059,LOJ0188,5,"62,50",item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1803,2,5,0,GRP072,SEM RESPOSTA,autoaprovada,aprovada,36.37,0
CON00149,PED001351,2025-01-09,CLI13894,LOJ0400,2,92.06,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1952,0,1,0,,respondida,autoaprovada,aprovada,57.90,0
CON00150,PED008194,2025-01-16,CLI06953,LOJ0187,3,94.54,produto_avariado,O produto chegou danificado dentro da sacola.,1,1116,0,2,0,,sem resposta,autoaprovada,aprovada,57.90,0
CON00151,PED003436,11/01/2025,CLI03833,LOJ0163,7,64.89,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1796,0,1,0,,SEM RESPOSTA,negada_ou_retirada,retirada,0.00,0
CON00152,PED007767,2025-01-23,CLI13854,LOJ0325,3,65.77,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1320,0,3,0,,respondida,autoaprovada,aprovada,"R$ 38,81",0
CON00153,PED000503,2025-01-02,CLI05417,LOJ0060,4,63.50,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1934,2,3,0,,respondida,revisao_manual,negada,0.00,0
CON00154,PED007483,2025-01-09,CLI06579,LOJ0116,7,67.06,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1472,1,2,0,,respondida,autoaprovada,aprovada,47.77,0
CON00155,PED000772,2025-01-27,CLI17564,LOJ0054,4,"R$ 133,46",nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,1392,2,4,0,,sem_resposta,autoaprovada,aprovada,32.89,0
CON00156,PED005866,2025-01-07,CLI00405,LOJ0055,7,66.74,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,1047,0,2,0,,respondida,autoaprovada,aprovada,40.76,0
CON00157,PED008348,22/01/2025,CLI16366,LOJ0003,5,150.72,item_faltante,Faltou um item do pedido e a loja não respondeu.,0,658,1,5,0,,respondida,revisao_manual,aprovada,126.81,0
CON00158,PED005033,2025-01-14,CLI05085,LOJ0171,4,95.20,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,2026,2,3,0,,respondida,autoaprovada,aprovada,61.67,0
CON00159,PED003666,2025-01-09,CLI11738,LOJ0171,6,92.57,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",0,985,1,3,0,,respondida,revisao_manual,aprovada,"53,23",0
CON00160,PED009077,2025-01-06,CLI15040,LOJ0270,6,64.59,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,747,0,1,0,,respondida,revisao_manual,negada,0.00,0
CON00161,PED008069,2025-01-11,CLI13381,LOJ0421,2,111.26,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,1080,1,1,0,,respondida,revisao_manual,negada,0.00,0
CON00162,PED009123,2025-01-15,CLI02918,LOJ0378,2,"102,68",NAO ENTREGUE,"Consta entrega concluída, porém nada foi recebido.",1,813,0,2,0,,respondida,revisao_manual,aprovada,64.96,0
CON00163,PED009184,30/01/2025,CLI13157,LOJ0097,6,133.03,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,2147,3,1,0,,respondida,autoaprovada,aprovada,"R$ 102,88",0
CON00164,PED001897,2025-01-31,CLI17173,LOJ0153,5,170.51,produto_avariado,A embalagem chegou aberta e o produto estava avariado.,1,1504,0,1,1,,respondida,autoaprovada,aprovada,133.41,0
CON00165,PED007586,2025-01-20,CLI05370,LOJ0089,6,118.55,nao_entregue,O pedido não chegou no endereço informado.,1,106,0,2,0,GRP012,sem resposta,autoaprovada,aprovada,104.35,0
CON00166,PED001393,2025-01-10,CLI00552,LOJ0027,6,"R$ 90,02",produto_avariado,O produto chegou danificado dentro da sacola.,1,741,2,5,0,,sem_resposta,autoaprovada,aprovada,"68,17",0
CON00167,PED003194,2025-01-21,CLI15993,LOJ0174,5,91.72,nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,1737,1,3,0,,SEM RESPOSTA,autoaprovada,aprovada,81.18,0
CON00168,PED008515,2025-01-30,CLI12246,LOJ0085,3,108.70,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,181,1,1,0,,respondida,autoaprovada,aprovada,73.77,0
CON00169,PED005465,26/01/2025,CLI13083,LOJ0111,2,"81,75",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1862,0,1,0,,respondida,autoaprovada,aprovada,44.80,0
CON00170,PED004045,2025-01-07,CLI11371,LOJ0447,7,129.44,produto_avariado,O produto chegou danificado dentro da sacola.,0,345,1,4,0,GRP127,sem resposta,autoaprovada,aprovada,97.30,1
CON00171,PED001173,2025-01-10,CLI00880,LOJ0054,5,147.94,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,592,1,5,0,,respondida,revisao_manual,aprovada,128.44,1
CON00172,PED006498,2025-01-30,CLI09719,LOJ0166,6,131.74,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,348,2,5,0,,respondida,autoaprovada,aprovada,110.50,0
CON00173,PED004606,2025-01-21,CLI02370,LOJ0261,7,100.76,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1143,1,5,1,,respondida,autoaprovada,aprovada,"57,08",1
CON00174,PED001028,2025-01-10,CLI05952,LOJ0446,4,82.36,nao_entregue,O pedido não chegou no endereço informado.,0,207,0,2,0,,respondida,autoaprovada,aprovada,"R$ 52,74",0
CON00175,PED006194,23/01/2025,CLI12030,LOJ0330,2,63.15,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,1548,1,1,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00176,PED006027,2025-01-10,CLI07817,LOJ0201,2,"102,20",item_faltante,Não recebi todos os itens que estavam na nota.,1,363,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,55.60,0
CON00177,PED008575,2025-01-25,CLI16923,LOJ0004,7,"R$ 92,85",item_faltante,Não recebi todos os itens que estavam na nota.,1,1912,1,7,0,,sem_resposta,autoaprovada,aprovada,63.39,0
CON00178,PED009032,2025-01-28,CLI16706,LOJ0060,6,92.99,produto_avariado,O produto chegou danificado dentro da sacola.,1,1848,0,1,0,,respondida,autoaprovada,aprovada,81.50,0
CON00179,PED005591,2025-01-10,CLI01009,LOJ0181,7,77.02,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1717,0,2,0,,respondida,autoaprovada,aprovada,69.24,0
CON00180,PED002055,2025-01-03,CLI08251,LOJ0073,2,133.51,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,2353,2,1,0,,sem resposta,autoaprovada,aprovada,"97,59",0
CON00181,PED003579,01/01/2025,CLI01239,LOJ0320,3,98.47,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,70,1,3,0,,sem_resposta,autoaprovada,aprovada,78.28,1
CON00182,PED004498,2025-01-20,CLI13080,LOJ0104,3,175.63,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2174,2,1,0,GRP115,respondida,autoaprovada,aprovada,146.88,1
CON00183,PED001621,2025-01-26,CLI08372,LOJ0123,4,"102,45",qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,845,2,3,0,,respondida,autoaprovada,aprovada,94.98,0
CON00184,PED002069,2025-01-29,CLI08016,LOJ0209,7,90.78,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1585,2,1,0,,SEM RESPOSTA,autoaprovada,aprovada,69.86,0
CON00185,PED007437,2025-01-26,CLI03913,LOJ0012,7,76.48,PEDIDO INCORRETO,Recebi produtos diferentes do que selecionei.,0,782,0,4,0,GRP001,respondida,autoaprovada,aprovada,"R$ 36,79",0
CON00186,PED000653,2025-01-02,CLI08177,LOJ0067,4,140.53,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,963,1,2,0,,sem resposta,autoaprovada,aprovada,71.27,0
CON00187,PED007396,07/01/2025,CLI12252,LOJ0304,2,37.44,item_faltante,Não recebi todos os itens que estavam na nota.,1,973,1,2,0,,SEM RESPOSTA,negada_ou_retirada,negada,"0,00",0
CON00188,PED007558,2025-01-05,CLI09506,LOJ0034,4,"R$ 236,43",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,2338,2,4,0,,sem_resposta,autoaprovada,aprovada,208.60,1
CON00189,PED008526,2025-01-03,CLI17234,LOJ0320,5,62.41,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,666,0,5,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00190,PED006394,2025-01-22,CLI13996,LOJ0146,6,"92,81",qualidade,A qualidade não correspondeu ao que foi anunciado.,0,1904,1,4,0,,sem resposta,autoaprovada,aprovada,63.51,0
CON00191,PED008959,2025-01-17,CLI04546,LOJ0380,2,102.24,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1367,1,1,0,,sem_resposta,autoaprovada,aprovada,74.62,0
CON00192,PED004280,2025-01-28,CLI01490,LOJ0303,5,48.53,produto_avariado,O produto chegou danificado dentro da sacola.,1,945,1,3,0,,respondida,revisao_manual,negada,0.00,0
CON00193,PED007891,26/01/2025,CLI10825,LOJ0269,5,66.52,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,2222,0,2,1,,SEM RESPOSTA,autoaprovada,aprovada,56.51,1
CON00194,PED000618,2025-01-14,CLI02485,LOJ0160,6,71.84,nao_entregue,O pedido não chegou no endereço informado.,0,1345,0,1,0,,respondida,negada_ou_retirada,retirada,"0,00",0
CON00195,PED005609,2025-01-24,CLI00305,LOJ0370,5,76.45,qualidade,O produto estava com aparência ruim quando chegou.,1,735,0,3,0,,respondida,autoaprovada,aprovada,49.21,0
CON00196,PED003100,2025-01-03,CLI13186,LOJ0186,3,62.78,nao_entregue,O pedido não chegou no endereço informado.,0,1162,0,1,0,,respondida,autoaprovada,aprovada,"R$ 32,37",0
CON00197,PED006287,2025-01-20,CLI10898,LOJ0164,2,"79,20",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,1941,1,1,0,,respondida,autoaprovada,aprovada,56.37,0
CON00198,PED002567,2025-01-11,CLI15231,LOJ0153,2,51.72,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,2060,1,2,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00199,PED002511,28/01/2025,CLI03543,LOJ0334,2,"R$ 77,14",nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,1743,0,2,0,,respondida,negada_ou_retirada,negada,0.00,0
CON00200,PED005329,2025-01-25,CLI12287,LOJ0328,3,61.91,qualidade,A qualidade não correspondeu ao que foi anunciado.,0,367,1,1,0,,respondida,negada_ou_retirada,retirada,0.00,0
CON00201,PED004229,2025-01-23,CLI07252,LOJ0266,5,73.48,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,1578,1,1,0,,respondida,revisao_manual,aprovada,"36,85",0
CON00202,PED007518,2025-01-03,CLI10252,LOJ0158,6,108.90,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2105,0,6,0,,sem resposta,autoaprovada,aprovada,94.94,0
CON00203,PED001843,2025-01-30,CLI05161,LOJ0353,4,80.62,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,1379,0,2,0,,respondida,autoaprovada,aprovada,59.97,0
CON00204,PED009125,2025-01-28,CLI15357,LOJ0138,4,"104,51",nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,1015,0,2,0,,respondida,autoaprovada,aprovada,62.60,0
CON00205,PED005809,21/01/2025,CLI15106,LOJ0309,7,84.89,qualidade,O produto estava com aparência ruim quando chegou.,1,1184,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,47.90,0
CON00206,PED001125,2025-01-30,CLI03359,LOJ0101,2,92.15,item_faltante,Não recebi todos os itens que estavam na nota.,1,293,0,1,0,,respondida,autoaprovada,aprovada,58.95,0
CON00207,PED002545,2025-01-25,CLI13897,LOJ0264,2,116.93,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,0,1516,0,1,0,,sem_resposta,autoaprovada,aprovada,"R$ 63,42",1
CON00208,PED000993,2025-01-07,CLI01936,LOJ0420,6,71.04,PEDIDO INCORRETO,Recebi produtos diferentes do que selecionei.,1,1989,1,3,0,,respondida,autoaprovada,aprovada,"64,04",0
CON00209,PED008645,2025-01-25,CLI05571,LOJ0161,7,99.51,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,2127,0,7,0,,respondida,revisao_manual,aprovada,79.53,1
CON00210,PED002231,2025-01-17,CLI04939,LOJ0364,7,"R$ 116,50",qualidade,O produto estava com aparência ruim quando chegou.,1,1757,0,4,0,,sem resposta,autoaprovada,aprovada,91.68,0
CON00211,PED001764,06/01/2025,CLI05128,LOJ0423,6,"64,25",nao_entregue,"O aplicativo marcou como entregue, mas não recebi o pedido.",1,1314,0,4,0,,respondida,revisao_manual,aprovada,36.09,1
CON00212,PED006357,2025-01-27,CLI13858,LOJ0018,2,104.45,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,2280,2,1,0,,sem_resposta,autoaprovada,aprovada,96.15,0
CON00213,PED001826,2025-01-21,CLI03077,LOJ0427,5,73.25,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1143,1,3,0,,SEM RESPOSTA,revisao_manual,negada,0.00,0
CON00214,PED003982,2025-01-24,CLI01509,LOJ0104,3,118.42,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,1110,4,2,0,,sem resposta,autoaprovada,aprovada,38.92,0
CON00215,PED008300,2025-01-28,CLI15610,LOJ0195,4,51.60,qualidade,A qualidade não correspondeu ao que foi anunciado.,1,1433,1,1,1,,respondida,negada_ou_retirada,negada,"0,00",0
CON00216,PED006257,2025-01-26,CLI10164,LOJ0152,6,100.76,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,833,0,5,0,,SEM RESPOSTA,autoaprovada,aprovada,74.28,1
CON00217,PED008616,20/01/2025,CLI15037,LOJ0432,7,33.02,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,1446,0,4,0,,respondida,negada_ou_retirada,negada,0.00,0
CON00218,PED004587,2025-01-31,CLI12469,LOJ0224,4,"123,35",pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,522,0,4,0,,sem_resposta,negada_ou_retirada,retirada,"R$ 0,00",0
CON00219,PED007296,2025-01-29,CLI17851,LOJ0056,4,132.31,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,278,1,2,0,,respondida,autoaprovada,aprovada,44.57,0
CON00220,PED003756,2025-01-16,CLI16000,LOJ0010,3,49.78,pedido_incorreto,Entregaram outro item no lugar do que comprei.,0,1476,5,1,1,,sem resposta,negada_ou_retirada,negada,0.00,0
CON00221,PED005875,2025-01-13,CLI01318,LOJ0317,5,"R$ 101,01",item_faltante,Não recebi todos os itens que estavam na nota.,1,1114,1,3,0,,respondida,autoaprovada,aprovada,82.02,0
CON00222,PED000843,2025-01-08,CLI08315,LOJ0161,2,45.88,item_faltante,Não recebi todos os itens que estavam na nota.,1,2305,0,1,0,,sem_resposta,negada_ou_retirada,negada,"0,00",0
CON00223,PED005430,12/01/2025,CLI02823,LOJ0165,4,188.26,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,1001,1,4,0,,respondida,autoaprovada,aprovada,155.85,1
CON00224,PED009143,2025-01-03,CLI00358,LOJ0225,2,79.97,nao_entregue,O pedido não chegou no endereço informado.,1,1252,0,2,0,,respondida,revisao_manual,aprovada,53.84,0
CON00225,PED006185,2025-01-21,CLI14796,LOJ0415,4,"90,90",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,1793,1,1,0,,SEM RESPOSTA,autoaprovada,aprovada,67.21,0
CON00226,PED000950,2025-01-30,CLI06555,LOJ0324,3,59.38,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2366,0,1,0,GRP068,sem resposta,revisao_manual,negada,0.00,0
CON00227,PED008765,2025-01-10,CLI17404,LOJ0172,5,116.42,item_faltante,Não recebi todos os itens que estavam na nota.,1,1503,1,4,0,,respondida,revisao_manual,aprovada,100.90,0
CON00228,PED005787,2025-01-04,CLI09398,LOJ0311,3,77.10,qualidade,O produto estava com aparência ruim quando chegou.,0,2140,1,2,0,,respondida,autoaprovada,aprovada,62.72,0
CON00229,PED004872,07/01/2025,CLI05339,LOJ0250,5,118.90,nao_entregue,"Consta entrega concluída, porém nada foi recebido.",1,1387,1,2,0,,respondida,autoaprovada,aprovada,"R$ 82,24",0
CON00230,PED001544,2025-01-11,CLI11984,LOJ0128,5,100.57,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",1,2103,2,2,0,,respondida,negada_ou_retirada,negada,0.00,0
CON00231,PED004334,2025-01-19,CLI11995,LOJ0161,6,148.87,PEDIDO INCORRETO,Recebi produtos diferentes do que selecionei.,1,1943,1,1,1,GRP041,respondida,autoaprovada,aprovada,130.12,0
CON00232,PED004438,2025-01-25,CLI00257,LOJ0378,2,"R$ 63,86",item_faltante,Faltou um item do pedido e a loja não respondeu.,1,305,2,1,0,,SEM RESPOSTA,autoaprovada,aprovada,57.87,0
CON00233,PED003762,2025-01-02,CLI06107,LOJ0357,6,175.19,nao_entregue,O pedido não chegou no endereço informado.,1,1718,0,4,0,,respondida,autoaprovada,aprovada,72.20,0
CON00234,PED000199,2025-01-30,CLI10365,LOJ0299,2,126.06,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,890,0,1,0,,respondida,autoaprovada,aprovada,117.47,0
CON00235,PED003064,21/01/2025,CLI05292,LOJ0024,7,52.23,produto_avariado,O produto chegou danificado dentro da sacola.,0,1016,1,1,0,,sem_resposta,negada_ou_retirada,negada,0.00,0
CON00236,PED003622,2025-01-29,CLI09578,LOJ0196,4,68.77,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1038,1,1,1,GRP102,respondida,autoaprovada,aprovada,"52,24",1
CON00237,PED000663,2025-01-06,CLI01255,LOJ0274,3,157.12,item_faltante,Faltou um item do pedido e a loja não respondeu.,1,424,1,1,0,,respondida,autoaprovada,aprovada,125.70,0
CON00238,PED002850,2025-01-12,CLI09811,LOJ0316,7,116.33,produto_avariado,O item vazou durante a entrega e não dava para consumir.,1,2381,1,7,0,,sem resposta,autoaprovada,aprovada,101.09,0
CON00239,PED006583,2025-01-19,CLI10508,LOJ0085,5,"79,98",produto_avariado,O produto chegou danificado dentro da sacola.,0,892,0,3,0,,sem_resposta,autoaprovada,aprovada,44.41,0
CON00240,PED004192,2025-01-31,CLI15655,LOJ0196,2,118.19,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,1721,0,1,0,,respondida,autoaprovada,aprovada,"R$ 92,27",0
CON00241,PED008507,21/01/2025,CLI11288,LOJ0254,4,70.75,item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,802,0,4,0,,SEM RESPOSTA,revisao_manual,aprovada,52.36,1
CON00242,PED006830,2025-01-02,CLI17203,LOJ0236,3,74.84,pedido_incorreto,O pedido veio errado e preciso corrigir a cobrança.,1,423,2,3,0,,sem resposta,negada_ou_retirada,negada,0.00,0
CON00243,PED001506,2025-01-18,CLI09122,LOJ0430,5,"R$ 103,32",item_faltante,Não recebi todos os itens que estavam na nota.,1,1749,4,5,0,GRP054,respondida,autoaprovada,aprovada,"51,73",1
CON00244,PED008517,2025-01-16,CLI08314,LOJ0314,7,66.25,pedido_incorreto,Recebi produtos diferentes do que selecionei.,1,1712,0,7,0,,SEM RESPOSTA,revisao_manual,aprovada,31.13,1
CON00245,PED000026,2025-01-30,CLI01141,LOJ0084,6,107.72,pedido_incorreto,Entregaram outro item no lugar do que comprei.,1,467,2,1,0,,respondida,autoaprovada,aprovada,59.09,0
CON00246,PED006648,2025-01-14,CLI03575,LOJ0117,2,"76,86",item_faltante,"O pedido chegou incompleto, faltou parte da compra.",0,43,1,1,0,,respondida,autoaprovada,aprovada,25.31,0
CON00247,PED001920,03/01/2025,CLI02685,LOJ0193,5,60.78,produto_avariado,O item vazou durante a entrega e não dava para consumir.,0,2268,0,4,1,,respondida,autoaprovada,aprovada,54.45,0
CON00248,PED000051,2025-01-26,CLI07683,LOJ0347,5,50.89,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,1,2148,2,4,0,,respondida,autoaprovada,aprovada,36.84,0
CON00249,PED003647,2025-01-05,CLI11876,LOJ0143,5,68.61,pedido_incorreto,Recebi produtos diferentes do que selecionei.,0,706,0,2,0,,sem_resposta,revisao_manual,negada,0.00,0
CON00250,PED005468,2025-01-20,CLI04223,LOJ0300,3,105.54,qualidade,A comida chegou fria e com qualidade abaixo do esperado.,0,492,1,1,0,,sem resposta,autoaprovada,aprovada,"98,65",0
